,id,forma_pago,status
7973,WDDXGB58,tarjeta,pagado
7974,WLKOGBCM,tarjeta,pagado
7975,URNWGB1N,transferencia,pagado
7976,IQIQGBRD,efectivo,pagado
7977,FWYXGBTU,efectivo,pagado
7978,GMNZGBPN,tarjeta,pagado
7979,IEVYGBHL,efectivo,pagado
7980,VDRJGBLY,efectivo,pendiente
7981,NKHEGBF1,tarjeta,pagado
7982,JENWGBEC,tarjeta,pagado
7983,STAPGBNZ,tarjeta,pagado
7984,LAJZGBUP,transferencia,pagado
7985,PALYGBHX,tarjeta,pagado
7986,TGVKGB7U,tarjeta,pagado
7987,QKCAGBKW,efectivo,pendiente
7988,FEOFGBSP,tarjeta,pagado
7989,YVGZGBQR,tarjeta,pagado
7990,TKQRGBDI,tarjeta,pagado
7991,KPFYGBPN,efectivo,pagado
7992,UUDSGBQX,tarjeta,pagado
7993,OEVJGBJG,transferencia,pagado
7994,PCALGB3V,transferencia,pendiente
7995,FHTBGBOU,tarjeta,pagado
7996,YLLLGBMM,transferencia,pagado
7997,PCNLGBEJ,efectivo,pagado
7998,UMABGBNN,efectivo,pagado
7999,MNVZGBB8,transferencia,pagado
8000,HSEEGBGV,tarjeta,pagado
8001,CYMEGB21,efectivo,pagado
8002,SLKJGB5O,tarjeta,pagado
8003,VWHNGBGJ,transferencia,pagado
8004,VTVFGBRQ,transferencia,pagado
8005,ZUWGGB2K,tarjeta,pagado
8006,EVRUGBW7,efectivo,pagado
8007,DJXNGBTB,efectivo,pagado
8008,IGLCGBDN,efectivo,pagado
8009,DNDUGBQZ,tarjeta,pagado
8010,PPOXGBUU,efectivo,pagado
8011,NUKKGBFI,transferencia,pagado
8012,QNKHGBNQ,efectivo,pagado
8013,YDKFGBDS,tarjeta,pagado
8014,MNBVGBS3,transferencia,pagado
8015,OHZHGBYE,tarjeta,pagado
8016,SXMCGBG1,efectivo,pagado
8017,ULRRGBXY,efectivo,pagado
8018,UVXHGBK4,efectivo,pagado
8019,CMSMGB41,transferencia,pagado
8020,QBECGB47,efectivo,pagado
8021,GMSJGBBL,efectivo,pagado
8022,VPIQGBDK,tarjeta,pagado
8023,MXSAGBOI,tarjeta,pagado
8024,HVDQGBEF,transferencia,pagado
8025,YNUMGBTZ,tarjeta,pagado
8026,URFDGBT5,tarjeta,pagado
8027,WPEPGB2M,transferencia,pagado
8028,BTCBGBUX,tarjeta,pagado
8029,ZAQPGB6O,transferencia,pendiente
8030,EJNGGB8N,efectivo,pagado
8031,BQPKGBQN,efectivo,pagado
8032,CBVDGBQT,tarjeta,pagado
8033,ESYWGBZH,transferencia,pagado
8034,DHOJGBYF,efectivo,pagado
8035,YJIBGBIJ,tarjeta,pagado
8036,HIVUGBB4,efectivo,pendiente
8037,FDROGBIB,tarjeta,pagado
8038,EVLVGBGX,transferencia,pagado
8039,WDDTGBR0,tarjeta,pagado
8040,HNPUGB9Y,transferencia,pagado
8041,ZAYYGBYX,transferencia,pagado
8042,OVPOGBZB,transferencia,pendiente
8043,MAXCGBFQ,efectivo,pagado
8044,FMTPGBXS,tarjeta,pagado
8045,EFLVGBYU,tarjeta,pagado
8046,QLRDGBIM,transferencia,pagado
8047,ZWCHGBZO,tarjeta,pagado
8048,SYJBGBNT,transferencia,pagado
8049,FZHWGBVA,efectivo,pagado
8050,LIMGGB1K,transferencia,pagado
8051,RFCPGBIG,tarjeta,pagado
8052,IFMVGBG6,efectivo,pagado
8053,HRLHGBYX,efectivo,pagado
8054,MJAZGBLZ,tarjeta,pagado
8055,JJVBGBKL,efectivo,pagado
8056,KKRUGB25,transferencia,pagado
8057,DHWLGB6X,transferencia,pagado
8058,QUVXGBFV,efectivo,pagado
8059,IHVMGB4I,transferencia,pagado
8060,WVVTGBM4,transferencia,pagado
8061,QKYQGBCQ,efectivo,pagado
8062,PJTDGBQB,tarjeta,pendiente
8063,JLWWGB27,efectivo,pagado
8064,TFGHGBC6,transferencia,pagado
8065,VOGUGBO3,tarjeta,pagado
8066,RSKKGBCS,tarjeta,pagado
8067,FIVOGBHK,tarjeta,pagado
8068,DMAZGBMT,transferencia,pagado
8069,TIBYGB05,efectivo,pagado
8070,QNDWGBXA,transferencia,pagado
8071,QYOSGBL7,transferencia,pagado
8072,XTVYGBTN,tarjeta,pagado
8073,IRBEGBPL,tarjeta,pagado
8074,DMJZGB3D,efectivo,pagado
8075,XXFJGBLP,transferencia,pagado
8076,UBZTGBRC,tarjeta,pagado
8077,WWHBGBI9,efectivo,pagado
8078,YUVLGBKB,transferencia,pagado
8079,AEEOGBOD,efectivo,pagado
8080,ABPTGB26,efectivo,pagado
8081,IIIPGBN5,efectivo,pagado
8082,ODCXGB48,efectivo,pagado
8083,VWKAGBRQ,efectivo,pendiente
8084,QLTHGBM8,efectivo,pagado
8085,BSVFGB2W,efectivo,pagado
8086,ACZPGBMF,efectivo,pagado
8087,WLREGB96,tarjeta,pagado
8088,PVBBGBZ5,tarjeta,pagado
8089,MJQJGB7S,efectivo,pagado
8090,GOBKGBTE,efectivo,pagado
8091,SWZEGBL5,tarjeta,pagado
8092,RPVVGBZ8,transferencia,pagado
8093,LFXHGB4G,efectivo,pagado
8094,UTCJGBWY,transferencia,pagado
8095,IQLSGBR9,transferencia,pagado
8096,NOEIGBUG,transferencia,pagado
8097,BOYXGB86,efectivo,pagado
8098,CDSRGBW7,efectivo,pagado
8099,ARFMGB6K,tarjeta,pagado
8100,AEGCGBZO,transferencia,pagado
8101,MUOOGB8B,tarjeta,pagado
8102,FHZTGBA4,tarjeta,pagado
8103,PKHOGB4K,transferencia,pagado
8104,NCAFGBBB,transferencia,pagado
8105,DWCRGBR4,transferencia,pagado
8106,QHGTGBS9,transferencia,pagado
8107,SOGDGBYG,efectivo,pagado
8108,KINXGBY0,transferencia,pagado
8109,KAYAGBDF,efectivo,pagado
8110,BLZSGB36,transferencia,pendiente
8111,KUAHGB8K,efectivo,pagado
8112,OAGJGBIS,tarjeta,pendiente
8113,VCXOGBA8,tarjeta,pagado
8114,VCZFGB18,tarjeta,pendiente
8115,WGHKGBIW,transferencia,pagado
8116,ILDEGBZB,transferencia,pagado
8117,BNGFGBYK,transferencia,pagado
8118,HXRGGB11,tarjeta,pagado
8119,XMKUGB7B,efectivo,pagado
8120,ENZTGB9Z,tarjeta,pagado
8121,CXOUGB9G,efectivo,pagado
8122,RJAYGBAO,tarjeta,pagado
8123,YOPTGBZO,transferencia,pagado
8124,KUTZGBN7,transferencia,pagado
8125,UUYZGB1C,efectivo,pagado
8126,WVVLGBGT,efectivo,pagado
8127,SRJVGB8R,tarjeta,pendiente
8128,OOSOGB9Y,transferencia,pendiente
8129,KOMVGB0V,transferencia,pagado
8130,AQCXGB5L,transferencia,pagado
8131,MLUMGB7K,tarjeta,pendiente
8132,DCGKGB0C,efectivo,pagado
8133,ZWSHGBF0,efectivo,pagado
8134,NXCNGBHI,transferencia,pagado
8135,OJMCGBFE,transferencia,pagado
8136,IXJSGBPW,efectivo,pagado
8137,RHJDGB3G,transferencia,pagado
8138,JXFBGBPV,tarjeta,pagado
8139,ENWVGB77,tarjeta,pagado
8140,QBLQGBC4,transferencia,pagado
8141,DEEFGBUY,efectivo,pagado
8142,YMMSGB86,efectivo,pagado
8143,SFNFGBW1,tarjeta,pendiente
8144,NPWIGBK9,transferencia,pagado
8145,MRFMGB7L,efectivo,pagado
8146,RLCZGB7O,tarjeta,pagado
8147,QWQLGBPI,transferencia,pagado
8148,JLJLGBNN,efectivo,pagado
8149,BTBWGBLY,tarjeta,pagado
8150,CWDHGBN7,transferencia,pagado
8151,KOKAGBCC,tarjeta,pagado
8152,KMZRGB8K,tarjeta,pagado
8153,ITQAGB8Q,tarjeta,pagado
8154,FRXGGBGD,efectivo,pagado
8155,WBMFGBY8,efectivo,pagado
8156,VOMPGBC1,efectivo,pagado
8157,ASZDGBZY,transferencia,pagado
8158,EQROGBG5,efectivo,pagado
8159,XKFCGBOP,tarjeta,pagado
8160,WFEVGBXT,transferencia,pagado
8161,YRURGB8Z,transferencia,pagado
8162,AKBZGBNO,efectivo,pagado
8163,PUCDGBHW,tarjeta,pagado
8164,GGEFGBQ7,efectivo,pendiente
8165,TEVEGB1V,transferencia,pendiente
8166,ETKJGBWV,transferencia,pagado
8167,QPTLGBZA,transferencia,pagado
8168,NMWJGBD6,transferencia,pagado
8169,FZMOGBLV,transferencia,pagado
8170,IPYFGB4P,efectivo,pagado
8171,TXUSGBNU,transferencia,pagado
8172,FHGSGBOF,efectivo,pagado
8173,ODBLGB6D,tarjeta,pagado
8174,WDEIGBBO,transferencia,pagado
8175,OHFQGBIC,efectivo,pagado
8176,LYVRGBRE,tarjeta,pagado
8177,MBZCGB0O,tarjeta,pagado
8178,PILPGBOF,efectivo,pagado
8179,DHMKGB03,transferencia,pagado
8180,RAXJGBEH,transferencia,pagado
8181,HUPTGBA2,tarjeta,pagado
8182,AOFTGBPL,tarjeta,pagado
8183,FUMRGBS0,tarjeta,pagado
8184,CKAOGB2C,efectivo,pagado
8185,GIUWGB8K,efectivo,pagado
8186,MBMQGBHH,tarjeta,pagado
8187,DDUBGB97,efectivo,pagado
8188,OEHVGBZM,tarjeta,pagado
8189,VIRAGBGS,tarjeta,pagado
8190,TYZXGBA1,transferencia,pagado
8191,KWMUGBA8,tarjeta,pagado
8192,HZKCGB4R,efectivo,pendiente
8193,ZMZDGBVN,efectivo,pagado
8194,KQIOGB1P,transferencia,pagado
8195,YJSZGBNC,tarjeta,pagado
8196,CXCJGBVM,tarjeta,pagado
8197,WBCBGB8P,efectivo,pagado
8198,GMEAGBI6,efectivo,pagado
8199,HLDDGBWC,transferencia,pagado
8200,QKUAGBLI,efectivo,pagado
8201,BYUVGBDB,efectivo,pagado
8202,HOVAGBXD,transferencia,pendiente
8203,QKCOGBVR,tarjeta,pagado
8204,QPLKGBZO,tarjeta,pagado
8205,MRFAGBA4,efectivo,pagado
8206,JJCOGBII,tarjeta,pendiente
8207,ZPPAGB26,efectivo,pendiente
8208,QKDHGB6Z,efectivo,pagado
8209,UYNBGBQQ,tarjeta,pagado
8210,GBBGGBEP,tarjeta,pagado
8211,JQMOGBSO,transferencia,pagado
8212,BNIRGBB1,efectivo,pagado
8213,OGMCGBZX,efectivo,pagado
8214,VJOLGBLV,tarjeta,pagado
8215,DBYSGBIV,efectivo,pagado
8216,VSHCGBAO,tarjeta,pagado
8217,KAFDGBH4,tarjeta,pagado
8218,LKXDGBQO,efectivo,pagado
8219,GVDHGBSQ,efectivo,pagado
8220,KIUTGBCJ,tarjeta,pagado
8221,ARMYGB8W,tarjeta,pagado
8222,XLOAGBQM,efectivo,pagado
8223,BDGFGBGW,efectivo,pagado
8224,OFSQGBC8,tarjeta,pendiente
8225,VJBVGBIW,transferencia,pagado
8226,GRTCGBIP,transferencia,pagado
8227,MHZQGB16,efectivo,pagado
8228,RTRLGB75,efectivo,pagado
8229,FBGYGBHM,tarjeta,pagado
8230,XRPGGBZG,efectivo,pagado
8231,VHTZGBPW,efectivo,pagado
8232,UCRKGBEJ,transferencia,pagado
8233,CMIRGBAH,tarjeta,pagado
8234,NBXGGBN7,transferencia,pagado
8235,ABWNGBLB,tarjeta,pagado
8236,WYNWGBOG,tarjeta,pagado
8237,BPUSGB8Y,tarjeta,pagado
8238,WBMIGB42,tarjeta,pagado
8239,VLQCGBGE,efectivo,pagado
8240,NQHEGBMN,transferencia,pagado
8241,TPUWGBRI,tarjeta,pagado
8242,MHEIGBRM,efectivo,pagado
8243,AOJQGB6Q,tarjeta,pagado
8244,OBHAGBTL,efectivo,pagado
8245,JZBXGBX3,transferencia,pagado
8246,ABFVGBKH,efectivo,pagado
8247,DXZLGBKZ,tarjeta,pagado
8248,YGAZGB8Y,tarjeta,pagado
8249,VHGGGBBD,transferencia,pagado
8250,IVWCGB0F,tarjeta,pendiente
8251,NGDYGBEO,transferencia,pagado
8252,TUCGGBZR,tarjeta,pagado
8253,VGVFGBKQ,tarjeta,pagado
8254,IYJHGBOE,tarjeta,pagado
8255,IGXZGBFS,tarjeta,pagado
8256,QKFSGBZF,transferencia,pagado
8257,LCLWGBPE,efectivo,pagado
8258,NGCFGB1F,efectivo,pendiente
8259,JZJIGB5Y,transferencia,pagado
8260,HESVGBS0,tarjeta,pagado
8261,RZLSGB1W,efectivo,pagado
8262,BKIOGBV6,efectivo,pagado
8263,IZPQGB5D,transferencia,pagado
8264,VASPGBZ7,tarjeta,pagado
8265,YGIJGBOK,transferencia,pagado
8266,SFVAGB7K,efectivo,pagado
8267,PKPYGB23,tarjeta,pagado
8268,JMLHGBHG,efectivo,pagado
8269,AJQIGBJX,efectivo,pagado
8270,CFZHGBGP,efectivo,pagado
8271,RCSJGBDS,transferencia,pendiente
8272,VUVBGBN4,transferencia,pagado
8273,UVAIGB0E,tarjeta,pagado
8274,USWTGBD0,efectivo,pagado
8275,AODCGB92,transferencia,pagado
8276,EYGHGBBK,tarjeta,pagado
8277,TNXBGB0R,tarjeta,pagado
8278,YDDLGBTI,tarjeta,pendiente
8279,UDFYGBX3,efectivo,pendiente
8280,UIUVGBP8,tarjeta,pagado
8281,XDJFGBG9,transferencia,pagado
8282,LSYMGBN3,tarjeta,pagado
8283,GWTGGBAC,tarjeta,pagado
8284,MLQZGBPI,efectivo,pagado
8285,IMNLGBCT,efectivo,pagado
8286,DLWTGB5C,transferencia,pagado
8287,JABQGBF0,efectivo,pendiente
8288,XRIWGBQ5,transferencia,pagado
8289,ZYZZGB94,tarjeta,pendiente
8290,FVDVGBEY,efectivo,pagado
8291,CUMMGBV1,transferencia,pagado
8292,TQZZGBKP,efectivo,pagado
8293,BBBMGBVI,efectivo,pagado
8294,FRGZGBMC,transferencia,pagado
8295,IOGVGBD8,efectivo,pagado
8296,EJWPGBLM,efectivo,pendiente
8297,SLKMGBXE,transferencia,pagado
8298,PUJKGBYD,efectivo,pagado
8299,YMARGB5J,efectivo,pagado
8300,YMDAGBG1,tarjeta,pagado
8301,IWDWGBS2,tarjeta,pagado
8302,NCGXGB4L,efectivo,pagado
8303,IEGRGBSV,transferencia,pagado
8304,LYPDGBW8,tarjeta,pagado
8305,UEUTGB5Q,transferencia,pagado
8306,YGNHGB7F,efectivo,pagado
8307,MWGEGBE3,tarjeta,pagado
8308,SZTYGBEW,transferencia,pagado
8309,DBKQGBX3,tarjeta,pagado
8310,NRFIGBX6,efectivo,pagado
8311,SHVCGBCY,transferencia,pagado
8312,RKRUGBPI,transferencia,pagado
8313,MQPZGBGD,efectivo,pagado
8314,GRUEGBM0,transferencia,pagado
8315,LVEYGBPI,transferencia,pagado
8316,TSBYGBY9,tarjeta,pagado
8317,UAWZGB23,transferencia,pagado
8318,AVOTGBE8,efectivo,pagado
8319,MKTJGBSN,tarjeta,pagado
8320,DUJXGBRN,efectivo,pagado
8321,HQTCGBPG,transferencia,pagado
8322,MBDHGBOU,tarjeta,pagado
8323,JRWQGBT6,tarjeta,pagado
8324,JCKDGB1R,transferencia,pagado
8325,JMSRGB8D,transferencia,pendiente
8326,GEWXGBCR,transferencia,pagado
8327,IRCLGB0I,tarjeta,pagado
8328,XNJIGBV3,tarjeta,pagado
8329,YUXCGB5E,transferencia,pagado
8330,BHDTGBZT,efectivo,pagado
8331,NTBAGB4B,tarjeta,pagado
8332,VNMFGBAC,transferencia,pagado
8333,MLEPGB5W,tarjeta,pagado
8334,XWCIGBFG,transferencia,pagado
8335,SAWJGBVX,transferencia,pagado
8336,OLQLGBMW,tarjeta,pagado
8337,LYEBGBHY,transferencia,pagado
8338,MANHGBUV,efectivo,pagado
8339,QLMSGBDC,tarjeta,pagado
8340,KAPUGBR4,tarjeta,pagado
8341,HZIWGB11,transferencia,pagado
8342,XQLHGBID,transferencia,pagado
8343,KYURGB9W,transferencia,pagado
8344,KICMGBU7,tarjeta,pagado
8345,NAVJGBX9,transferencia,pagado
8346,LLOBGB0O,efectivo,pendiente
8347,SDBHGBAQ,tarjeta,pagado
8348,LIOJGB7Z,transferencia,pagado
8349,UAFAGBWR,transferencia,pagado
8350,QRPSGB97,tarjeta,pagado
8351,UTMTGBGV,transferencia,pagado
8352,XWGNGB4J,efectivo,pagado
8353,RWFFGB76,efectivo,pagado
8354,BIZGGBA9,tarjeta,pagado
8355,BEEEGBNE,efectivo,pagado
8356,UMKFGBQ5,tarjeta,pagado
8357,DBXZGBLV,tarjeta,pendiente
8358,SEXHGB7C,transferencia,pagado
8359,MLGIGBVT,transferencia,pagado
8360,OLLAGBG1,efectivo,pagado
8361,TYXRGBBW,transferencia,pagado
8362,ZPRWGB91,transferencia,pagado
8363,GKLBGBAD,tarjeta,pagado
8364,TORRGBNY,transferencia,pendiente
8365,BATFGBAM,transferencia,pagado
8366,QLOHGBKS,efectivo,pendiente
8367,JEOZGBGO,tarjeta,pagado
8368,MYXSGB0T,tarjeta,pagado
8369,KFPJGBNC,tarjeta,pagado
8370,VWTWGBT5,tarjeta,pagado
8371,PDJXGBBO,transferencia,pagado
8372,PIVYGB9F,tarjeta,pagado
8373,XEJUGBFG,efectivo,pagado
8374,YNMIGBA6,tarjeta,pagado
8375,BRXUGBGH,efectivo,pagado
8376,POEBGBTO,efectivo,pagado
8377,FZOZGBBL,transferencia,pagado
8378,ESZDGBXX,tarjeta,pagado
8379,EOIKGBZQ,transferencia,pagado
8380,GQLRGB8X,efectivo,pagado
8381,UMKSGBMO,tarjeta,pagado
8382,BSSTGB5E,efectivo,pagado
8383,HDWFGB2Q,efectivo,pagado
8384,IAZJGBXD,efectivo,pagado
8385,MAVZGBS1,transferencia,pagado
8386,CSZDGBGK,transferencia,pendiente
8387,WXDAGBQL,tarjeta,pagado
8388,TYXUGBNU,tarjeta,pagado
8389,JRPZGBM7,tarjeta,pendiente
8390,ZKPHGB57,efectivo,pagado
8391,IFFCGBVC,efectivo,pagado
8392,LCUTGBW9,tarjeta,pagado
8393,LXRLGBDO,efectivo,pagado
8394,VYWRGBDR,tarjeta,pagado
8395,FYBVGB56,tarjeta,pagado
8396,EIPEGBA7,efectivo,pagado
8397,MNFFGB7C,transferencia,pendiente
8398,YEPDGBR6,tarjeta,pagado
8399,DJOEGBUS,efectivo,pendiente
8400,NVSAGBBB,transferencia,pagado
8401,GZTOGB9Q,transferencia,pagado
8402,XKSRGBU3,transferencia,pagado
8403,IWHAGBSV,tarjeta,pagado
8404,MRFIGBAV,transferencia,pagado
8405,DJEZGBVD,transferencia,pagado
8406,GVGAGB3A,tarjeta,pagado
8407,VIQUGBHD,transferencia,pagado
8408,JORFGBEO,efectivo,pagado
8409,BWAMGB38,transferencia,pagado
8410,OFMPGB08,transferencia,pendiente
8411,QIHDGBZD,transferencia,pagado
8412,GJJFGBJQ,transferencia,pagado
8413,LHBGGBHG,efectivo,pendiente
8414,CLRIGBCA,transferencia,pagado
8415,ZHNAGBGB,transferencia,pagado
8416,RJNJGBWF,transferencia,pagado
8417,VWUIGBCK,efectivo,pagado
8418,ZEERGB1G,efectivo,pagado
8419,JAZLGBEV,efectivo,pagado
8420,SHZTGBKF,tarjeta,pagado
8421,NWVUGBAR,tarjeta,pagado
8422,YYXOGBJF,efectivo,pagado
8423,TBJYGBT0,efectivo,pendiente
8424,YMPEGBKM,tarjeta,pagado
8425,LQUUGBE3,tarjeta,pagado
8426,VGRSGBPU,transferencia,pagado
8427,GCEEGBVG,efectivo,pagado
8428,BIUMGB23,tarjeta,pagado
8429,RZTMGBOK,transferencia,pagado
8430,CMSGGB5D,tarjeta,pagado
8431,OLUAGB9W,tarjeta,pagado
8432,KDVEGBM3,tarjeta,pagado
8433,TMEDGBMW,transferencia,pagado
8434,VBCVGBH7,tarjeta,pagado
8435,ASIFGB3L,tarjeta,pagado
8436,KJIYGBX4,efectivo,pagado
8437,XZCBGBYO,transferencia,pagado
8438,DDGPGB8Z,tarjeta,pagado
8439,DIGDGB4X,efectivo,pagado
8440,SKXXGBSZ,efectivo,pagado
8441,FTECGB0Z,transferencia,pendiente
8442,YXXZGBFY,transferencia,pagado
8443,FTGRGBGG,transferencia,pagado
8444,MJPLGBEP,efectivo,pagado
8445,ZHOLGBNN,tarjeta,pagado
8446,LJCIGBAO,transferencia,pagado
8447,HLTDGB1G,efectivo,pagado
8448,CLLRGB2B,transferencia,pendiente
8449,NHNKGB9L,transferencia,pagado
8450,VGNPGBD9,transferencia,pagado
8451,NIXAGB17,tarjeta,pagado
8452,DNFAGBT7,efectivo,pagado
8453,HLHFGB8R,tarjeta,pagado
8454,EWJJGBMH,efectivo,pagado
8455,FYXQGB2I,tarjeta,pagado
8456,JIKFGBSE,efectivo,pagado
8457,YZABGBN9,tarjeta,pagado
8458,MUXIGBHL,efectivo,pagado
8459,GIHTGBAP,transferencia,pagado
8460,SAVUGBHW,efectivo,pagado
8461,HIPFGB68,tarjeta,pagado
8462,VAXJGBG1,tarjeta,pendiente
8463,RBFQGBRJ,transferencia,pagado
8464,YHWJGBVI,efectivo,pagado
8465,HDEIGBRQ,tarjeta,pagado
8466,TLVOGBWU,tarjeta,pagado
8467,NHFFGBCZ,transferencia,pagado
8468,CLEZGB5L,transferencia,pendiente
8469,IYSYGBEZ,efectivo,pagado
8470,WXTTGBXD,efectivo,pagado
8471,TATZGBI0,transferencia,pagado
8472,EFUCGBVL,transferencia,pagado
8473,MNPWGBNC,tarjeta,pendiente
8474,WJDRGBTM,tarjeta,pagado
8475,UYSKGBS0,tarjeta,pagado
8476,NLHXGBYD,efectivo,pagado
8477,MAWCGBIN,tarjeta,pagado
8478,IXZUGBS8,transferencia,pagado
8479,AILHGBNA,tarjeta,pagado
8480,JAWWGB5X,tarjeta,pagado
8481,EIUVGBF6,transferencia,pagado
8482,VELRGB7X,transferencia,pagado
8483,ESDJGBBT,efectivo,pagado
8484,JVMMGBCI,efectivo,pagado
8485,RWMSGBD9,transferencia,pendiente
8486,YLXAGBL3,tarjeta,pagado
8487,WFWHGBY7,transferencia,pagado
8488,KCHVGBNE,tarjeta,pagado
8489,TETIGBPV,tarjeta,pagado
8490,SUAWGBWX,transferencia,pagado
8491,DLNLGB1C,tarjeta,pagado
8492,RDFAGBM4,tarjeta,pagado
8493,DFRNGBH1,tarjeta,pagado
8494,HMTQGB6D,efectivo,pagado
8495,ZRNJGBL9,efectivo,pagado
8496,JKIDGB3X,transferencia,pagado
8497,KXEJGB8T,tarjeta,pagado
8498,QTHMGB5C,tarjeta,pagado
8499,OKWAGBGM,tarjeta,pagado
8500,HXAKGBSP,tarjeta,pagado
8501,CNVUGBWM,efectivo,pagado
8502,CFJJGBDC,tarjeta,pagado
8503,LPPMGB9O,tarjeta,pendiente
8504,OQPYGB0V,tarjeta,pagado
8505,HHTXGBU6,tarjeta,pagado
8506,BOQYGBGL,efectivo,pagado
8507,VHWKGB7A,transferencia,pagado
8508,ATRFGB2X,efectivo,pendiente
8509,GQYZGB94,transferencia,pagado
8510,CZRGGBKZ,efectivo,pagado
8511,ELUZGBFK,tarjeta,pagado
8512,PAJFGBZ7,efectivo,pagado
8513,DLMHGBYS,tarjeta,pagado
8514,JGCZGBRK,efectivo,pagado
8515,VKLUGBKL,transferencia,pendiente
8516,CVBHGB3C,tarjeta,pagado
8517,HVKIGBQV,efectivo,pagado
8518,RKHZGBOA,efectivo,pendiente
8519,ANRHGBKY,efectivo,pagado
8520,UXIRGBS8,efectivo,pagado
8521,HHIOGB7Z,efectivo,pagado
8522,LVPYGBFR,tarjeta,pagado
8523,JJYCGB4J,transferencia,pagado
8524,HKEIGB3P,transferencia,pagado
8525,HYJKGBY4,transferencia,pagado
8526,HDZWGB3N,transferencia,pagado
8527,HAKEGBH1,transferencia,pagado
8528,ZMPOGBFS,transferencia,pagado
8529,HMUNGBNR,transferencia,pagado
8530,VQVIGB0S,transferencia,pagado
8531,XUDRGBVM,tarjeta,pagado
8532,RZKNGB4Y,transferencia,pagado
8533,ZZAMGBJF,transferencia,pagado
8534,DXBHGBJM,efectivo,pagado
8535,VLCGGBJJ,transferencia,pagado
8536,OGPIGBYC,transferencia,pagado
8537,GHROGB9N,efectivo,pendiente
8538,LJDXGBH5,tarjeta,pagado
8539,PPEXGB4C,transferencia,pagado
8540,EXZFGBC7,efectivo,pagado
8541,ZNPCGBAT,tarjeta,pagado
8542,OYJTGB7H,tarjeta,pagado
8543,VBMOGBYM,efectivo,pagado
8544,TUYWGBQL,transferencia,pagado
8545,YQNUGBNN,transferencia,pagado
8546,GLROGBBS,efectivo,pagado
8547,WUCBGBYU,efectivo,pagado
8548,OCEIGBDL,efectivo,pagado
8549,IDKMGBUG,tarjeta,pagado
8550,YBCIGBNK,efectivo,pagado
8551,DPENGBXL,tarjeta,pendiente
8552,YGVLGBMN,efectivo,pagado
8553,HTZPGBZP,efectivo,pagado
8554,KBWSGB2G,transferencia,pagado
8555,QJAGGB6D,transferencia,pagado
8556,WNRAGBOP,transferencia,pagado
8557,HNLUGB8Y,tarjeta,pagado
8558,LDWMGBZ3,tarjeta,pagado
8559,EMTRGBKV,transferencia,pagado
8560,VPCHGBB1,transferencia,pagado
8561,XGHFGBOS,transferencia,pagado
8562,CFJTGB3H,efectivo,pagado
8563,RHFCGB2Y,tarjeta,pagado
8564,UEPVGB5B,transferencia,pagado
8565,JKOUGBDL,efectivo,pagado
8566,TPZOGB3P,efectivo,pagado
8567,REQTGBKD,tarjeta,pagado
8568,RPTHGBDA,transferencia,pagado
8569,NJEVGBV4,transferencia,pagado
8570,ZTKTGBIW,tarjeta,pagado
8571,NZESGB7Q,transferencia,pagado
8572,KOLNGBZE,transferencia,pagado
8573,UJUQGB8M,tarjeta,pagado
8574,JZDKGBHO,tarjeta,pagado
8575,GEYNGBFG,tarjeta,pendiente
8576,XSYOGB3Q,transferencia,pagado
8577,QZGTGBE3,efectivo,pagado
8578,VKUXGB60,transferencia,pagado
8579,LABAGB79,tarjeta,pendiente
8580,QUXLGB1K,tarjeta,pagado
8581,FCMEGBXK,transferencia,pagado
8582,XJXFGBAY,transferencia,pagado
8583,XPNJGBFT,efectivo,pagado
8584,VDQNGBTL,transferencia,pagado
8585,EXCDGBHR,efectivo,pagado
8586,GRMIGBX9,efectivo,pagado
8587,HVPAGBBN,transferencia,pagado
8588,CZEJGBPG,efectivo,pagado
8589,CWTUGBBN,tarjeta,pagado
8590,SEXRGBM4,efectivo,pagado
8591,RPGVGBEQ,efectivo,pagado
8592,TNUYGBU7,transferencia,pagado
8593,KUBSGBMG,transferencia,pagado
8594,DKINGBO0,transferencia,pagado
8595,WMOOGBS9,efectivo,pagado
8596,OORZGBKY,efectivo,pendiente
8597,ATWEGBHN,transferencia,pagado
8598,FHSGGBOV,efectivo,pagado
8599,EZBFGBM3,transferencia,pendiente
8600,ACNZGBQ0,tarjeta,pagado
8601,YHMEGBZE,transferencia,pagado
8602,VRLNGBQW,efectivo,pagado
8603,JQANGBWH,efectivo,pagado
8604,BYVFGBH7,efectivo,pagado
8605,SQMLGBL3,efectivo,pagado
8606,SPQUGBW6,transferencia,pagado
8607,BSVHGB7J,tarjeta,pagado
8608,AFKJGB96,efectivo,pagado
8609,AUPXGBD0,transferencia,pagado
8610,NBFTGBJL,transferencia,pagado
8611,ODWRGBGO,efectivo,pagado
8612,FKJHGB98,transferencia,pagado
8613,GMFCGBT4,efectivo,pagado
8614,WHAMGBP4,efectivo,pagado
8615,JAQCGBBF,transferencia,pagado
8616,BYSMGBFL,efectivo,pagado
8617,TKIKGBG4,efectivo,pendiente
8618,WBFQGBDS,tarjeta,pagado
8619,KOOHGBE9,transferencia,pagado
8620,TILSGB8K,tarjeta,pagado
8621,QRTZGBEK,efectivo,pagado
8622,APFPGB3K,efectivo,pagado
8623,YCURGBHD,transferencia,pagado
8624,ZNFPGB40,transferencia,pagado
8625,LMYTGBPQ,tarjeta,pagado
